episode,step,stage,process,visual_valid,failure_reason,truth_center_in_color_fov,gripper_occlusion_failure,has_any_contact,is_grasp_latched,release_has_opened,mask_area_px,valid_depth_points,center_error_m,visible_surface_error_m
0,313,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,314,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,315,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,316,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,317,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,318,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,319,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,320,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,321,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,322,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,323,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,324,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,325,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,326,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,327,Reach,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,328,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,329,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,330,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,331,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,332,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,333,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,334,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,335,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,336,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,337,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,338,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,339,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,340,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,341,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,342,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,343,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,344,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,345,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,346,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,347,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,348,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,349,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,350,Grasp,pre_grasp,False,no_valid_hsv_contour,False,False,False,False,False,,0,,
0,351,Grasp,near_first_contact,False,no_valid_hsv_contour,False,False,True,False,False,,0,,
0,352,Grasp,near_first_contact,False,no_valid_hsv_contour,False,False,True,False,False,,0,,
0,353,Grasp,near_first_contact,False,no_valid_hsv_contour,False,False,True,False,False,,0,,
0,354,Grasp,near_first_contact,False,no_valid_hsv_contour,False,False,True,False,False,,0,,
0,355,Grasp,near_first_contact,False,no_valid_hsv_contour,False,False,True,False,False,,0,,
0,356,Grasp,near_first_contact,False,no_valid_hsv_contour,False,False,True,False,False,,0,,
0,357,Grasp,near_first_contact,False,no_valid_hsv_contour,False,False,True,False,False,,0,,
0,358,Grasp,near_first_contact,False,no_valid_hsv_contour,False,False,True,False,False,,0,,
0,359,Lift,post_latch,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,360,Lift,post_latch,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,361,Lift,post_latch,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,362,Lift,post_latch,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,363,Lift,post_latch,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,364,Lift,post_latch,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,365,Lift,post_latch,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,366,Lift,post_latch,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,367,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,368,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,369,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,370,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,371,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,372,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,373,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,374,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,375,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,376,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,377,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,378,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,379,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,380,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,381,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,382,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,383,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,384,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,385,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,386,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,387,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,388,Lift,lifting,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,389,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,390,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,391,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,392,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,393,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,394,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,395,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,396,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,397,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,398,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,399,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,400,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,401,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,402,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,403,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,404,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,405,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,406,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,407,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,408,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,409,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,410,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,411,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,412,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,413,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,414,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,415,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,416,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,417,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,418,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,419,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,420,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,421,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,422,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,423,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,424,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,425,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,426,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,427,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,428,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,429,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,430,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,431,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,432,Place,transport,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,433,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,434,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,435,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,436,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,437,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,438,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,439,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,440,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,441,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,442,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,443,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,444,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,445,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,446,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,447,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,448,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,449,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,450,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,451,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,False,,0,,
0,452,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
0,453,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
0,454,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
0,455,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
0,456,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
0,457,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
0,458,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
0,459,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
0,460,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
0,461,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
0,462,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
0,463,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
0,464,Place,place_release,False,no_valid_hsv_contour,False,False,True,True,True,,0,,
