seed,mode,rgbd_valid,rgbd_failure_reason,full_success,reach_success,grasp_success,lift_success,entered_place,place_success,episode_steps,episode_return,visual_error_m,visual_xy_error_m,capture_distance_m,object_cycle_displacement_m,grasp_visual_xy_error_m,min_grasp_xy_error_m,grasp_horizontal_drift_m,final_goal_xy_error_m,ik_nonconverged_calls,ik_calls,dq_clip_rate,max_joint_velocity_rad_s,max_actuator_force_n,robot_table_contact_steps,object_dropped,object_fling,gripper_opened,release_failed,max_runtime_estimator_error_m_evaluator_only,first_action_delta_vs_truth,object_source_checked_steps,object_source_consistency_failures,object_source_consistent,object_source_consumer_counts,object_estimate_source_counts,initial_object_xyz,initial_goal_xyz,tcp_tracking_reach_mean_m,tcp_tracking_reach_max_m,tcp_tracking_grasp_mean_m,tcp_tracking_grasp_max_m,tcp_tracking_lift_mean_m,tcp_tracking_lift_max_m,tcp_tracking_place_mean_m,tcp_tracking_place_max_m,failure_class
33,rgbd,True,,True,True,True,True,True,True,512,3673.882449277651,0.0012194135520903061,0.0012193650196859714,0.12736869580844948,2.909242593751582e-05,0.0014116462863389787,0.0021443807499729518,0.0014575721066781354,0.008201012702805835,0,512,0.3119079837618403,0.5409753323606179,25.537324730164073,0,False,False,True,False,0.0031379010426891727,,512,0,True,"{'ppo_observation': 512, 'reach_safety': 556, 'grasp_safety': 60, 'place_servo': 177, 'place_descent': 452, 'place_release': 39}","{'rgbd_visual_hold': 924, 'tcp_fk_propagated': 872}","[0.48309267108880016, 0.02739647676982257, 0.315]","[0.48636708144087826, -0.09520810805293414, 0.315]",0.027297209841374435,0.028265767103389242,0.014149929071991063,0.026618479185669588,0.027536911163324525,0.027981217944462736,0.011032379021197273,0.015712530169745012,success
34,rgbd,True,,True,True,True,True,True,True,346,3403.238212250124,0.0008056926284143103,0.0008056039607475547,0.16340459217866457,2.909242593751582e-05,0.0007867241610427602,0.0008768318135596001,0.0015896556571078006,0.008563725652083154,0,346,0.35377358490566035,0.5257194771187624,20.29868873820851,0,False,False,True,False,0.002426292112745782,,346,0,True,"{'ppo_observation': 346, 'reach_safety': 420, 'grasp_safety': 60, 'place_servo': 83, 'place_descent': 168, 'place_release': 41}","{'rgbd_visual_hold': 720, 'tcp_fk_propagated': 398}","[0.35120847304791303, 0.14887076570821695, 0.315]","[0.3916367596237975, 0.2053030746500703, 0.315]",0.027269933180212206,0.028265058319477412,0.015384215359937198,0.026807129541827304,0.027173281303787676,0.02770555760032257,0.011484451900254546,0.016234408948036832,success
35,rgbd,True,,True,True,True,True,True,True,458,3489.601412760238,0.00013091293116675992,0.00013077608391966758,0.19838705200374782,2.909242593757133e-05,0.002304299615728957,0.0030348703269446175,0.0024045530658910394,0.005572455044491492,0,458,0.34227701232777374,0.5409806905995876,26.634424098978343,0,False,False,True,False,0.003580931079836987,,458,0,True,"{'ppo_observation': 458, 'reach_safety': 552, 'grasp_safety': 64, 'place_servo': 124, 'place_descent': 283, 'place_release': 49}","{'rgbd_visual_hold': 924, 'tcp_fk_propagated': 606}","[0.4513848676651174, -0.016601777558658826, 0.315]","[0.33348522763967275, 0.024323174242656932, 0.315]",0.027295525658152502,0.028265640125030935,0.014577556605024095,0.0266633543715005,0.02745108491420136,0.027860747687771487,0.011259326351022891,0.016049537554383007,success
36,rgbd,True,,True,True,True,True,True,True,484,3609.4762961714237,0.00032285852734360176,0.00032265470273398495,0.14255094875187616,2.909242593751582e-05,0.003033731817277431,0.0025406906543395517,0.003334869746344776,0.00972443415189685,0,484,0.32200990799716916,0.5409883195655859,26.08444403856356,0,False,False,True,False,0.0042082162806622294,,484,0,True,"{'ppo_observation': 484, 'reach_safety': 530, 'grasp_safety': 66, 'place_servo': 161, 'place_descent': 406, 'place_release': 37}","{'rgbd_visual_hold': 894, 'tcp_fk_propagated': 790}","[0.40418992736725085, -0.04070529570573264, 0.315]","[0.5039879147497963, -0.11001773097711771, 0.315]",0.027290516866425914,0.028265167491513726,0.01529227625161352,0.02701420414136975,0.027120833973946476,0.02774729512268618,0.011344230353832134,0.015840873240883912,success
37,rgbd,True,,True,True,True,True,True,True,412,3197.1908859648147,0.0010348777448496685,0.0010348200610683712,0.1485016985440548,2.909242593751582e-05,0.001737494883106754,0.0007817160969089802,0.001048856008792138,0.005698225816626355,0,412,0.3685446009389671,0.48051394984884116,27.395646200507144,0,False,False,True,False,0.0033295486314844293,,412,0,True,"{'ppo_observation': 412, 'reach_safety': 592, 'grasp_safety': 58, 'place_servo': 57, 'place_descent': 96, 'place_release': 35}","{'rgbd_visual_hold': 975, 'tcp_fk_propagated': 275}","[0.5612459094840709, 0.06466748832098962, 0.315]","[0.5774702654208174, 0.11776344476615458, 0.315]",0.027320760263925284,0.028266233607746334,0.012921007310378117,0.026300141270053052,0.02797383886413329,0.028259339404814586,0.013001182420228071,0.01664646504407699,success
38,rgbd,True,,True,True,True,True,True,True,467,3363.479637417834,0.0010110946043246387,0.0010110944936236389,0.1812705067765022,2.909242593751582e-05,0.0029796705531530488,0.0027293977496588933,0.002755567924750438,0.004531151058555546,0,467,0.3485915492957746,0.5409832543398232,31.55667150370482,0,False,False,True,False,0.004181761454617334,,467,0,True,"{'ppo_observation': 467, 'reach_safety': 612, 'grasp_safety': 64, 'place_servo': 101, 'place_descent': 228, 'place_release': 35}","{'rgbd_visual_hold': 1014, 'tcp_fk_propagated': 493}","[0.49572831345136026, -0.10010565637396898, 0.315]","[0.5671012299903486, -0.019543693416911853, 0.315]",0.027308134707274487,0.028265985762585755,0.014564104475334162,0.0267647665539052,0.027771403800799233,0.028043874492197918,0.013369077817190801,0.015892621482260897,success
39,rgbd,True,,True,True,True,True,True,True,432,3329.110128112174,0.0009591936833213815,0.0009589212519148379,0.11229188639785184,2.909242593751582e-05,0.0021029494499267467,0.002439537662019079,0.002261103098089366,0.00998983914165033,0,432,0.3539622641509434,0.5409783568501001,27.264199098784047,0,False,False,True,False,0.0036430351948884766,,432,0,True,"{'ppo_observation': 432, 'reach_safety': 572, 'grasp_safety': 62, 'place_servo': 87, 'place_descent': 184, 'place_release': 37}","{'rgbd_visual_hold': 951, 'tcp_fk_propagated': 423}","[0.5005135871454225, 0.015734162482595432, 0.315]","[0.5216307057479633, -0.04135538498113252, 0.315]",0.02730272856321839,0.028265611979859655,0.01425931634314719,0.026658704492046933,0.027630516371517533,0.028054617803310464,0.011398306872830302,0.01566815072111118,success
40,rgbd,True,,True,True,True,True,True,True,504,3553.7881044108926,0.0013811394018568687,0.001381132198672053,0.1663088929023855,2.909242593751582e-05,0.001520498997093464,0.0006680814037500162,0.0009646044334798348,0.006338454446895214,0,504,0.32306639288158795,0.4648703655404862,26.72476658121741,0,False,False,True,False,0.0031961996990592066,,504,0,True,"{'ppo_observation': 504, 'reach_safety': 590, 'grasp_safety': 58, 'place_servo': 149, 'place_descent': 364, 'place_release': 43}","{'rgbd_visual_hold': 972, 'tcp_fk_propagated': 736}","[0.5689695485794153, 0.07736598272075212, 0.315]","[0.4523180392632078, 0.03147512514040069, 0.315]",0.027328651789113565,0.028266631743843224,0.013102262340592537,0.026280250939975814,0.028009094954258507,0.028291872438540155,0.012475644324780395,0.01638753350100426,success
41,rgbd,True,,True,True,True,True,True,True,440,3184.830543035642,0.00045150559713468387,0.00045100863285220004,0.1502138018939291,2.909242593751582e-05,0.0011300605755402635,0.0017415148770117386,0.001317887888623012,0.007652727279309057,0,440,0.3688888888888889,0.4509391731642695,33.90565986103593,0,False,False,True,False,0.0030724143883579195,,440,0,True,"{'ppo_observation': 440, 'reach_safety': 624, 'grasp_safety': 58, 'place_servo': 62, 'place_descent': 115, 'place_release': 31}","{'rgbd_visual_hold': 1023, 'tcp_fk_propagated': 307}","[0.6362453308886014, 0.10717283625423973, 0.315]","[0.6083041239302394, 0.16035755355077538, 0.315]",0.02735925408741336,0.02827206848475087,0.012795684332481901,0.024563988725233965,0.028375874961214284,0.02855232971940615,0.014791359604260389,0.018543353970577,success
42,rgbd,True,,True,True,True,True,True,True,490,3347.935236348262,0.00045648466293427454,0.0004563303318188172,0.19520641409317707,2.909242593751582e-05,0.002145852193239002,0.0012584363895496431,0.0024734962635768513,0.005963472458211748,0,490,0.3463875759621877,0.5353469247200446,31.274295128238464,0,False,False,True,False,0.0037105810256425086,,490,0,True,"{'ppo_observation': 490, 'reach_safety': 642, 'grasp_safety': 62, 'place_servo': 106, 'place_descent': 247, 'place_release': 31}","{'rgbd_visual_hold': 1056, 'tcp_fk_propagated': 522}","[0.582186814566789, -0.024448624099179084, 0.315]","[0.620724967620555, 0.08780828037525826, 0.315]",0.027320457218042604,0.02826627084284254,0.013171448781410112,0.026266925008011522,0.028127913066139647,0.028334957186443174,0.015056242538432012,0.016978958109232195,success
43,rgbd,True,,True,True,True,True,True,True,464,3116.186910644838,0.0011111973500956842,0.0011111911464315339,0.14866983988735985,2.909242593751582e-05,0.00787887582423342,0.0006677371093404164,0.007804559543924166,0.01065793233676563,0,464,0.3726027397260274,0.5409842251299019,42.526457404769644,0,False,False,True,False,0.00824054089449002,,464,0,True,"{'ppo_observation': 464, 'reach_safety': 680, 'grasp_safety': 76, 'place_servo': 54, 'place_descent': 87, 'place_release': 35}","{'rgbd_visual_hold': 1134, 'tcp_fk_propagated': 262}","[0.5456897788102733, -0.18248987054440136, 0.315]","[0.5182557442089478, -0.13878428714445956, 0.315]",0.02732382772331525,0.028266291172726492,0.017060185209474447,0.029225512988016168,0.02825732965980536,0.028709049762519707,0.012650380435255959,0.01654240726223352,success
44,rgbd,True,,True,True,True,True,True,True,439,3366.797005395533,0.0006071164354464124,0.0006071153401580143,0.16721689996315356,2.909242593751582e-05,0.005046745934886372,0.003838835662713583,0.004474243556556968,0.0103802445743695,0,439,0.35714285714285715,0.5409910219229414,27.574794828382437,0,False,False,True,False,0.005735805650312996,,439,0,True,"{'ppo_observation': 439, 'reach_safety': 572, 'grasp_safety': 68, 'place_servo': 94, 'place_descent': 195, 'place_release': 47}","{'rgbd_visual_hold': 960, 'tcp_fk_propagated': 455}","[0.3867696529021615, -0.0967547700908908, 0.315]","[0.30584890927699016, -0.08088787598776262, 0.315]",0.027278089227027794,0.028265149771396065,0.01444003080426133,0.02674595588914611,0.027035979399849662,0.027729777820597525,0.010179400146827139,0.015971069078814897,success
45,rgbd,True,,True,True,True,True,True,True,452,3368.516859624441,0.000615953932517088,0.0006159295207865355,0.1965841752504592,2.909242593751582e-05,0.0014883773631876867,0.0021443269454960493,0.001574805344420204,0.004827464887239872,0,452,0.3462099125364432,0.538244818279978,26.128196303294317,0,False,False,True,False,0.0031700366621808733,,452,0,True,"{'ppo_observation': 452, 'reach_safety': 588, 'grasp_safety': 60, 'place_servo': 100, 'place_descent': 221, 'place_release': 39}","{'rgbd_visual_hold': 972, 'tcp_fk_propagated': 488}","[0.5219391970842517, 0.011396458068081122, 0.315]","[0.47994723388043314, 0.11424640582062792, 0.315]",0.027306723280455514,0.02826610664789718,0.013692898015716949,0.026507675629283238,0.02779706759042885,0.028103160644744288,0.013400941180503839,0.01619935010841052,success
46,rgbd,True,,True,True,True,True,True,True,502,3153.5030181228835,0.0009606114438530514,0.0009604557696287349,0.14979887761372318,2.909242593751582e-05,0.0072127261901117675,0.0012194793081077566,0.008173070592616134,0.0035258137123676944,0,502,0.37278481012658227,0.5409825358846618,42.06713534149094,0,False,False,True,False,0.007282665833026037,,502,0,True,"{'ppo_observation': 502, 'reach_safety': 726, 'grasp_safety': 74, 'place_servo': 63, 'place_descent': 120, 'place_release': 29}","{'rgbd_visual_hold': 1200, 'tcp_fk_propagated': 314}","[0.6216812830070937, -0.16910928271530273, 0.315]","[0.673450260009774, -0.11934971672813849, 0.315]",0.027337509691934624,0.028266447207915033,0.015795178228856458,0.029253810212015577,0.02858383056211372,0.02886842647373791,0.015076561108850908,0.018935007579953353,success
47,rgbd,True,,True,True,True,True,True,True,461,3422.9288896372022,0.0015139638715409645,0.001513950826359919,0.13282580880377154,2.909242593751582e-05,0.0014845628842337182,0.0004273621604727833,0.0009039607235252911,0.007270194336401378,0,461,0.3387096774193548,0.4423224123889666,27.41501894782232,0,False,False,True,False,0.0030545758688935646,,461,0,True,"{'ppo_observation': 461, 'reach_safety': 584, 'grasp_safety': 56, 'place_servo': 110, 'place_descent': 251, 'place_release': 39}","{'rgbd_visual_hold': 960, 'tcp_fk_propagated': 541}","[0.5725405983927682, 0.10146752684784316, 0.315]","[0.5032016687463166, 0.048566941657657244, 0.315]",0.02733034795797128,0.02826647304610842,0.01287568965630427,0.026267291272195487,0.028034426769596357,0.028299377843309104,0.012791267175548142,0.017251777057839205,success
48,rgbd,True,,True,True,True,True,True,True,416,3369.8318815777075,0.0005010085468245849,0.0005009744795183451,0.17826686313145604,2.909242593751582e-05,0.0013594932623533264,0.002288245301441247,0.0015113035192042593,0.006026294706330887,0,416,0.35395458104933436,0.5409738669616472,25.279180480701143,0,False,False,True,False,0.0031801682245036914,,416,0,True,"{'ppo_observation': 416, 'reach_safety': 540, 'grasp_safety': 60, 'place_servo': 90, 'place_descent': 191, 'place_release': 39}","{'rgbd_visual_hold': 900, 'tcp_fk_propagated': 436}","[0.46630996168567834, 0.038309396011736, 0.315]","[0.4974438497474215, 0.12392848135616627, 0.315]",0.027296027087448327,0.028265782786854213,0.014552368482879312,0.02663865179802212,0.027494731612023572,0.027945810381486004,0.012537814925537539,0.016092023294224104,success
49,rgbd,True,,True,True,True,True,True,True,413,3366.250084354746,0.0008216137412667257,0.0008216137391144511,0.16314619042348624,2.909242593751582e-05,0.00189312942939015,0.002904670145394531,0.0014133962614979528,0.006381440331083968,0,413,0.3548387096774194,0.5409731713183732,25.353742491762205,0,False,False,True,False,0.003306956152343615,,413,0,True,"{'ppo_observation': 413, 'reach_safety': 536, 'grasp_safety': 62, 'place_servo': 88, 'place_descent': 185, 'place_release': 39}","{'rgbd_visual_hold': 897, 'tcp_fk_propagated': 426}","[0.4588562576828409, 0.03728690406789292, 0.315]","[0.5168518725931384, 0.0943422293785606, 0.315]",0.02729233325911993,0.028265855377749186,0.01423656473446581,0.026653594761701115,0.02746335866586093,0.027890231057374846,0.012276989940935169,0.015999836016672528,success
50,rgbd,True,,True,True,True,True,True,True,449,3370.1422266976992,0.0010333814018621784,0.001033326687486505,0.1619166938234398,2.909242593751582e-05,0.0013674742525473873,0.0003773575992409455,0.0007750520319826307,0.006071572531696815,0,449,0.3438202247191011,0.42577660400153516,29.44518955193098,0,False,False,True,False,0.0029489824780292474,,449,0,True,"{'ppo_observation': 449, 'reach_safety': 580, 'grasp_safety': 56, 'place_servo': 99, 'place_descent': 218, 'place_release': 39}","{'rgbd_visual_hold': 954, 'tcp_fk_propagated': 487}","[0.5862268075659871, 0.13346773383343302, 0.315]","[0.49369711813439143, 0.14904874019055783, 0.315]",0.027345816809935312,0.028271124547535022,0.013039706482162761,0.02615537605479158,0.02813360438011605,0.028373674331538975,0.014110075582358002,0.01838045227023227,success
51,rgbd,True,,True,True,True,True,True,True,510,3270.786869404267,0.0003592779961045451,0.00035922455281736594,0.10492914003884685,2.909242593751582e-05,0.0036957713100918897,0.0011840790757654351,0.00339924672553979,0.011664008237177502,0,510,0.3595933926302414,0.5409759284612031,33.38629697479291,0,False,False,True,False,0.004240949393677192,,510,0,True,"{'ppo_observation': 510, 'reach_safety': 696, 'grasp_safety': 62, 'place_servo': 94, 'place_descent': 211, 'place_release': 31}","{'rgbd_visual_hold': 1137, 'tcp_fk_propagated': 467}","[0.6327323588811251, -0.07714465568450396, 0.315]","[0.6206814794864124, -0.14649798791625085, 0.315]",0.027333425090813795,0.028266651417668383,0.013557740893657414,0.02574363653275537,0.028444097488617363,0.02859448936583873,0.014737645437538388,0.018156169224536233,success
52,rgbd,True,,True,True,True,True,True,True,458,3401.5640464697044,0.0003183097464982263,0.0003183072823504111,0.15896369337336017,2.909242593751582e-05,0.0017653863393504274,0.001971967932292325,0.0014823179374727892,0.006570476760287071,0,458,0.3439536567704562,0.5221354476092424,25.297286086491113,0,False,False,True,False,0.0032891406277156475,,458,0,True,"{'ppo_observation': 458, 'reach_safety': 588, 'grasp_safety': 60, 'place_servo': 105, 'place_descent': 232, 'place_release': 43}","{'rgbd_visual_hold': 972, 'tcp_fk_propagated': 514}","[0.5347288864407298, 0.029690518254116782, 0.315]","[0.44323917916594663, 0.02601553626371246, 0.315]",0.02731136975324718,0.028266277322855318,0.013543976610361523,0.026371550591676753,0.027833848501709064,0.02814254980995454,0.01202285857257514,0.01585538927200929,success
53,rgbd,True,,True,True,True,True,True,True,354,3389.653544405206,0.002134701490120572,0.0021346586375740875,0.17224290106044482,2.909242593751582e-05,0.0036788153603602085,0.001079552770425114,0.0033334228164742575,0.002982264194573339,0,354,0.369702434625789,0.540976305339515,20.081499945010364,0,False,False,True,False,0.004340304851838873,,354,0,True,"{'ppo_observation': 354, 'reach_safety': 442, 'grasp_safety': 66, 'place_servo': 77, 'place_descent': 144, 'place_release': 47}","{'rgbd_visual_hold': 762, 'tcp_fk_propagated': 368}","[0.3533380983692799, 0.08756426150708035, 0.315]","[0.2835087563782277, 0.11878300448801637, 0.315]",0.02726798128343452,0.028264915762117617,0.015953383536657914,0.02697838682093497,0.027118420629691286,0.027656610376104035,0.010666058935599156,0.016241094269047025,success
54,rgbd,True,,True,True,True,True,True,True,384,3293.51260464276,0.0006946847664878449,0.0006944791084469837,0.1462110647572906,2.909242593751582e-05,0.0030329446137278425,0.002236701564257319,0.0026060956714988545,0.008204750542658719,0,384,0.37355371900826445,0.5409832607362253,25.82977769167428,0,False,False,True,False,0.004054513595979815,,384,0,True,"{'ppo_observation': 384, 'reach_safety': 518, 'grasp_safety': 64, 'place_servo': 68, 'place_descent': 123, 'place_release': 41}","{'rgbd_visual_hold': 873, 'tcp_fk_propagated': 325}","[0.41673546340156853, 0.0074319883531814845, 0.315]","[0.46656536923144787, 0.033791402120115055, 0.315]",0.02728832095191546,0.02826518339059929,0.015255745037671766,0.026881754178481827,0.02724973694102584,0.02777016570414744,0.01144666441560819,0.016193673656942492,success
55,rgbd,True,,True,True,True,True,True,True,441,3312.7282875808073,0.0015332741225890084,0.0015332646701087555,0.10693495283052931,2.909242593751582e-05,0.0018129966537091368,0.0005316776107186894,0.001089102262547474,0.009511494056463824,0,441,0.3450920245398773,0.4145999915644459,30.9856237674735,0,False,False,True,False,0.0033277760900178675,,441,0,True,"{'ppo_observation': 441, 'reach_safety': 584, 'grasp_safety': 56, 'place_servo': 87, 'place_descent': 188, 'place_release': 33}","{'rgbd_visual_hold': 960, 'tcp_fk_propagated': 429}","[0.5996756550364852, 0.14825824468653653, 0.315]","[0.5912604140331823, 0.0813161563538537, 0.315]",0.027355085446774466,0.02827625566527971,0.013131742238022567,0.025446562014572287,0.028249081331727613,0.02843679382321995,0.013891025448529555,0.017958944157783478,success
56,rgbd,True,,True,True,True,True,True,True,545,3392.9491287338733,0.00036101148024641073,0.0003608370160513916,0.21191126021310586,2.909242593751582e-05,0.012926440687475338,0.0004920772741440787,0.013056566891638675,0.007907135605850395,0,545,0.34068627450980393,0.540986353683307,43.28577933140423,0,False,False,True,False,0.013016666428266837,,545,0,True,"{'ppo_observation': 545, 'reach_safety': 698, 'grasp_safety': 90, 'place_servo': 117, 'place_descent': 278, 'place_release': 33}","{'rgbd_visual_hold': 1182, 'tcp_fk_propagated': 579}","[0.567837814989062, -0.19323887420854274, 0.315]","[0.5882494954408686, -0.06640676256355513, 0.315]",0.027328590376816408,0.0282661305224057,0.01890759963831002,0.029280750568617203,0.02836137639002559,0.028716590027590576,0.015139743736687427,0.017181961475730145,success
57,rgbd,True,,True,True,True,True,True,True,509,3463.5476481939204,0.00017727686853701363,0.0001768837258634816,0.12402601905230438,2.909242593751582e-05,0.0023687215894909438,0.0019607144465844262,0.0024992629110463303,0.010112229074311793,0,509,0.3300066533599468,0.538789374637413,31.537211751727682,0,False,False,True,False,0.0035995292214682927,,509,0,True,"{'ppo_observation': 509, 'reach_safety': 620, 'grasp_safety': 62, 'place_servo': 138, 'place_descent': 343, 'place_release': 31}","{'rgbd_visual_hold': 1023, 'tcp_fk_propagated': 680}","[0.5552500109466625, -0.012675212712972617, 0.315]","[0.6183006762396076, -0.1115872803373378, 0.315]",0.027314397086283693,0.028266143554562362,0.013509233449740896,0.026318405706604354,0.02800589905193575,0.028268756952822695,0.013861768270717332,0.016058672391365127,success
58,rgbd,True,,True,True,True,True,True,True,395,3456.3391280214973,0.0011992603407953253,0.0011992081486249858,0.11765194458479068,2.909242593751582e-05,0.00073260858272544,0.0010402870907510276,0.0019301400924377052,0.0076537731936372755,0,395,0.340084388185654,0.47063210791004584,24.26876677702785,0,False,False,True,False,0.0027783157782106014,,395,0,True,"{'ppo_observation': 395, 'reach_safety': 480, 'grasp_safety': 58, 'place_servo': 100, 'place_descent': 217, 'place_release': 43}","{'rgbd_visual_hold': 807, 'tcp_fk_propagated': 486}","[0.44270354016987346, 0.15193344369230838, 0.315]","[0.4247659795003144, 0.08484265713558543, 0.315]",0.02729878828536051,0.028265820003789806,0.014418665691580922,0.026638240247461035,0.02743603587885412,0.027894408407915624,0.010384086066753789,0.01582344877673082,success
59,rgbd,True,,True,True,True,True,True,True,406,3310.9976734003403,0.0011317490071140733,0.0011317486862235174,0.11401997736386972,2.909242593751582e-05,0.000463408754312698,0.0011376837179447295,0.0010779106129849266,0.00822270898490195,0,406,0.35106382978723405,0.4418404297088996,26.121272535147455,0,False,False,True,False,0.002850104397334057,,406,0,True,"{'ppo_observation': 406, 'reach_safety': 542, 'grasp_safety': 56, 'place_servo': 78, 'place_descent': 159, 'place_release': 35}","{'rgbd_visual_hold': 897, 'tcp_fk_propagated': 379}","[0.5263241475999093, 0.1304264672795341, 0.315]","[0.5689306216345836, 0.08910136549094647, 0.315]",0.027324992356001308,0.028266472306550758,0.013677374845071281,0.0263403593037846,0.027834415121156662,0.028152652072494715,0.01239129259741384,0.015551222777010881,success
60,rgbd,True,,True,True,True,True,True,True,468,3210.6867085240488,0.0006576504073719383,0.0006575901918687694,0.1441143735928456,2.909242593751582e-05,0.006790952003956869,0.005464950649704618,0.007437880612387233,0.01283168786555602,0,468,0.36256906077348067,0.5409944413406038,34.65084930245848,0,False,False,True,False,0.007156002493301316,,468,0,True,"{'ppo_observation': 468, 'reach_safety': 662, 'grasp_safety': 72, 'place_servo': 73, 'place_descent': 138, 'place_release': 41}","{'rgbd_visual_hold': 1101, 'tcp_fk_propagated': 353}","[0.4472851438103829, -0.1891414432419982, 0.315]","[0.39300448878691907, -0.18589466128053742, 0.315]",0.027312023661473946,0.028265082206802225,0.01489740085426311,0.02684990909216627,0.027664491366607737,0.027962133206486984,0.010798368973980243,0.01584347725685033,success
61,rgbd,True,,True,True,True,True,True,True,412,3417.069391387889,0.0012452170953441038,0.0012451097528173966,0.1893051981620847,2.909242593751582e-05,0.00011930331823226967,0.0008276987343410353,0.001136149415778957,0.007737186709895584,0,412,0.34006462035541196,0.4973485693336136,22.555101910916164,0,False,False,True,False,0.002696070211374328,,412,0,True,"{'ppo_observation': 412, 'reach_safety': 510, 'grasp_safety': 58, 'place_servo': 102, 'place_descent': 229, 'place_release': 37}","{'rgbd_visual_hold': 852, 'tcp_fk_propagated': 496}","[0.46231228486329234, 0.1087742472769066, 0.315]","[0.48863226877012184, 0.2090696853264885, 0.315]",0.027296282049783988,0.028265669361350994,0.013991847803732938,0.026629945252496814,0.02750146598436482,0.027942842818469475,0.01275945244861438,0.01600553463952621,success
62,rgbd,True,,True,True,True,True,True,True,484,3548.7493168863734,6.217669797086212e-05,6.0176787865133846e-05,0.11916260740894805,2.909242593751582e-05,0.0010604608073984723,0.0003528520813880616,0.0010044970735027324,0.009027105596680282,0,484,0.31922525107604016,0.4658452835867972,24.576253512415406,0,False,False,True,False,0.0030069041731807934,,484,0,True,"{'ppo_observation': 484, 'reach_safety': 560, 'grasp_safety': 58, 'place_servo': 146, 'place_descent': 363, 'place_release': 35}","{'rgbd_visual_hold': 927, 'tcp_fk_propagated': 719}","[0.5327960500573494, 0.09910932160607167, 0.315]","[0.5592923991308985, -0.010180423376310782, 0.315]",0.027319803533612724,0.028266076147754303,0.013185671651746734,0.026343118269504213,0.027838224431880346,0.028166101256939947,0.01258889531629635,0.015526025736126558,success
63,rgbd,True,,True,True,True,True,True,True,392,3305.0134229998066,0.0010326094439666107,0.0010326090949046747,0.1326114254245622,2.909242593757133e-05,0.0016223005152740057,0.0016166426338209865,0.0022549958555591913,0.009486075590174977,0,392,0.33770778652668415,0.42322618090940894,29.97694136074142,0,False,False,True,False,0.0032246090080545907,,392,0,True,"{'ppo_observation': 392, 'reach_safety': 514, 'grasp_safety': 58, 'place_servo': 77, 'place_descent': 158, 'place_release': 33}","{'rgbd_visual_hold': 858, 'tcp_fk_propagated': 374}","[0.5180238115686703, 0.19690354754384953, 0.315]","[0.5837225268289563, 0.19908706250271319, 0.315]",0.027337092775068593,0.028275797303067875,0.013748437103164033,0.026319648484147824,0.028008591367888396,0.028169797420491277,0.013046361736796748,0.016251088145171295,success
64,rgbd,True,,True,True,True,True,True,True,462,3175.0107060529886,0.0002300990487545432,0.00022985456726793774,0.10416822242879516,2.909242593751582e-05,0.0027013552663495643,0.0005855082999451463,0.002581782176885332,0.010202010872416362,0,462,0.37160751565762007,0.4890048923659512,34.53175132773504,0,False,False,True,False,0.003126218860939252,,462,0,True,"{'ppo_observation': 462, 'reach_safety': 660, 'grasp_safety': 60, 'place_servo': 66, 'place_descent': 127, 'place_release': 31}","{'rgbd_visual_hold': 1080, 'tcp_fk_propagated': 326}","[0.6330480358221211, 0.009335851656297078, 0.315]","[0.6561215561542546, -0.0408730608356193, 0.315]",0.027340764751752428,0.028266479098319267,0.012894035779503535,0.02542161733723141,0.028351070582801768,0.02856968814220198,0.014161571056018049,0.01804005100180352,success
65,rgbd,True,,True,True,True,True,True,True,435,3579.5332621977027,0.0003953788819112405,0.00039481417529426544,0.12116631134356932,2.909242593757133e-05,0.004060711967773375,0.0017751654639787597,0.0038304780958451213,0.012038259223386926,0,435,0.33641975308641975,0.5409887630018518,22.689255595960276,0,False,False,True,False,0.0047620901551253415,,435,0,True,"{'ppo_observation': 435, 'reach_safety': 484, 'grasp_safety': 68, 'place_servo': 135, 'place_descent': 320, 'place_release': 45}","{'rgbd_visual_hold': 828, 'tcp_fk_propagated': 659}","[0.3642174456390413, 0.007288871015834697, 0.315]","[0.35353364259500863, -0.07198310443385705, 0.315]",0.027278552857300718,0.02826475446670567,0.015410518213496116,0.027062546461687608,0.02692746228979201,0.027656603141157404,0.00916281583727665,0.01605045997462777,success
66,rgbd,True,,True,True,True,True,True,True,432,3150.4880065825355,0.001281877712928195,0.0012818618012239132,0.13952503802101635,2.909242593751582e-05,0.0017961172549088378,0.0008827034493926738,0.0013740245503455187,0.006320584737931247,0,432,0.3817243920412675,0.4354149310526512,36.18242043992586,0,False,False,True,False,0.003274652833167807,,432,0,True,"{'ppo_observation': 432, 'reach_safety': 628, 'grasp_safety': 58, 'place_servo': 54, 'place_descent': 93, 'place_release': 29}","{'rgbd_visual_hold': 1029, 'tcp_fk_propagated': 265}","[0.6271201633807795, 0.07712725244973073, 0.315]","[0.6667859883642862, 0.11642286569532362, 0.315]",0.027348274197759054,0.028266619671177964,0.012809655886118373,0.02523593006857248,0.02830006005290398,0.02851316307606044,0.014185623679521874,0.01855312214869985,success
